date,mean,std,low_thresh,high_thresh,fwd_curv,signal
1990-01-03,,,,,,0
1990-01-31,,,,,3.1574498552572116e-05,0
1990-02-28,,,,,6.0195893577613544e-05,0
1990-03-28,,,,,3.081580986564704e-05,0
1990-04-25,,,,,3.198568936459906e-05,0
1990-05-23,,,,,2.6549643785860802e-05,0
1990-06-20,,,,,1.2182006843631703e-05,0
1990-07-18,,,,,-3.552774099686477e-06,0
1990-08-15,,,,,4.6104005354318284e-05,0
1990-09-12,,,,,2.917307911458067e-05,0
1990-10-10,,,,,7.208512694074802e-05,0
1990-11-07,,,,,4.3406719691281706e-05,0
1990-12-05,,,,,1.9853031865917322e-05,0
1991-01-02,,,,,4.114819856144151e-06,0
1991-01-30,,,,,6.506098157949323e-05,0
1991-02-27,,,,,0.00010482175272562889,0
1991-03-27,,,,,6.220969969815575e-05,0
1991-04-24,,,,,7.23476256690713e-05,0
1991-05-22,,,,,5.6303283717065405e-05,0
1991-06-19,,,,,2.6067021881927036e-05,0
1991-07-17,,,,,9.443379590081248e-05,0
1991-08-14,,,,,9.74789717491278e-05,0
1991-09-11,,,,,8.508312015593736e-05,0
1991-10-09,,,,,5.8111704115632824e-05,0
1991-11-06,,,,,2.7062714158061592e-05,0
1991-12-04,,,,,2.6172133653985726e-05,0
1992-01-01,,,,,5.715970638910765e-05,0
1992-01-29,,,,,1.4378079253815916e-06,0
1992-02-26,,,,,0.00015113061847146927,0
1992-03-25,,,,,9.254523174622496e-05,0
1992-04-22,,,,,0.00012945409510482198,0
1992-05-20,,,,,0.0001410344418962702,0
1992-06-17,,,,,0.00010451457942691909,0
1992-07-15,,,,,0.000105553791732723,0
1992-08-12,,,,,0.0001013887984736405,0
1992-09-09,,,,,0.00011184034247091348,0
1992-10-07,,,,,6.475529970672406e-05,0
1992-11-04,,,,,7.112928334533747e-05,0
1992-12-02,,,,,0.00011090675166200475,0
1992-12-30,,,,,0.00014701711478487214,0
1993-01-27,,,,,0.000111558578774426,0
1993-02-24,,,,,0.00011116103252952694,0
1993-03-24,,,,,5.2208318096962466e-05,0
1993-04-21,,,,,5.5122376670255755e-05,0
1993-05-19,,,,,6.182994517369721e-05,0
1993-06-16,,,,,4.0643899032436615e-05,0
1993-07-14,,,,,3.811074685161633e-05,0
1993-08-11,,,,,3.6818106248726924e-05,0
1993-09-08,,,,,3.954907637616644e-05,0
1993-10-06,,,,,2.0971781838911496e-05,0
1993-11-03,,,,,4.20544690173866e-05,0
1993-12-01,,,,,5.175773136210571e-05,0
1993-12-29,6.285025255594843e-05,3.889495558914851e-05,4.340277476137417e-05,8.229773035052268e-05,3.691885208256247e-05,1
1994-01-26,6.241636861342333e-05,3.937358376171183e-05,4.2729576732567415e-05,8.210316049427925e-05,9.01253354126728e-06,1
1994-02-23,6.15219717022512e-05,3.994904423733879e-05,4.15474495835818e-05,8.149649382092059e-05,1.3687254196662464e-05,1
1994-03-23,6.186109829700203e-05,3.975766058966539e-05,4.198226800216933e-05,8.173992859183473e-05,4.845039279269038e-05,0
1994-04-20,6.235431395682113e-05,3.953825110359253e-05,4.258518840502487e-05,8.212343950861739e-05,5.763290367519227e-05,0
1994-05-18,6.325681487881074e-05,3.923943183061389e-05,4.3637098963503796e-05,8.287653079411768e-05,7.347969172932035e-05,0
1994-06-15,6.404425574156645e-05,3.86000300339542e-05,4.474424072458934e-05,8.334427075854355e-05,5.31289317069288e-05,0
1994-07-13,6.50391161274417e-05,3.747389382603076e-05,4.6302169214426317e-05,8.377606304045708e-05,4.8179965965825985e-05,0
1994-08-10,6.52968985719071e-05,3.738709023168074e-05,4.660335345606673e-05,8.399044368774747e-05,5.9508692466519143e-05,0
1994-09-07,6.615488762426037e-05,3.7052273062539096e-05,4.762875109299082e-05,8.468102415552991e-05,7.378850983695001e-05,0
1994-10-05,6.495724257698813e-05,3.7854645203300516e-05,4.602991997533787e-05,8.388456517863839e-05,9.807584482592428e-06,1
1994-11-02,6.506721019177207e-05,3.779907853594715e-05,4.61676709237985e-05,8.396674945974565e-05,4.912503566004638e-05,0
1994-11-30,6.521956216046483e-05,3.762884853839852e-05,4.6405137891265565e-05,8.40339864296641e-05,2.777533423794026e-05,1
1994-12-28,6.506628207700993e-05,3.789790958219899e-05,4.611732728591044e-05,8.401523686810942e-05,-3.855744483509421e-06,1
1995-01-25,6.279986095597683e-05,4.1272056072030734e-05,4.2163832919961466e-05,8.343588899199219e-05,-5.2792916714227855e-05,1
1995-02-22,6.032307545600077e-05,4.254568020041467e-05,3.9050235355793435e-05,8.15959155562081e-05,-2.3971093273126972e-05,1
1995-03-22,5.91341395168739e-05,4.334819903926766e-05,3.746003999724007e-05,8.080823903650773e-05,3.8503086355855254e-07,1
1995-04-19,5.772757122244388e-05,4.4091322908649406e-05,3.568190976811918e-05,7.977323267676858e-05,-7.93925641289445e-07,1
1995-05-17,5.644099344374504e-05,4.509829502301881e-05,3.3891845932235635e-05,7.899014095525444e-05,-1.0598760775274127e-05,1
1995-06-14,5.628766122088627e-05,4.521698829818265e-05,3.3679167071794944e-05,7.88961553699776e-05,1.8093746293271048e-05,1
1995-07-12,5.46010987289191e-05,4.540148692230783e-05,3.190035526776519e-05,7.730184219007301e-05,6.732546318519282e-06,1
1995-08-09,5.392478336241591e-05,4.501049655748435e-05,3.141953508367373e-05,7.643003164115809e-05,6.231057269096147e-05,0
1995-09-06,5.2848244389178944e-05,4.4920014856708776e-05,3.0388236960824556e-05,7.530825181753333e-05,2.9103093547615444e-05,1
