date,1,-1,0,pnl_no_fees,signal,pnl,pnl_pct,pnl_no_fees_pct,long_pnl_pct,short_pnl_pct,same_sig
2003-11-19,-1273.5226419329847,-6170.264340315534,0,2448.370849191275,1,-1273.5226419329847,-0.06367613209664924,0.12241854245956374,-0.06367613209664924,-0.3085132170157767,False
2003-12-17,7671.087971315562,-15114.874953564082,0,11392.981462439822,1,11392.981462439822,0.5696490731219911,0.5696490731219911,0.3835543985657781,-0.7557437476782041,True
2004-01-14,8362.845271895505,-15806.632254144024,0,12084.738763019766,1,12084.738763019766,0.6042369381509883,0.6042369381509883,0.41814226359477524,-0.7903316127072012,True
2004-02-11,-2207.2577414573752,-5236.529240791145,0,1514.6357496668852,0,0.0,0.0,0.07573178748334426,-0.11036288707286876,-0.26182646203955723,False
2004-03-10,6219.990372634612,-13663.777354883128,0,9941.883863758869,1,6219.990372634612,0.3109995186317306,0.4970941931879434,0.3109995186317306,-0.6831888677441564,False
2004-04-07,-11751.687218729752,4307.90023648123,0,-8029.793727605492,0,0.0,0.0,-0.4014896863802746,-0.5875843609364876,0.2153950118240615,False
2004-05-05,-19017.966524904466,11574.179542655944,0,-15296.073033780205,0,0.0,0.0,-0.7648036516890102,-0.9508983262452233,0.5787089771327972,True
2004-06-02,-25753.11398344182,18309.327001193305,0,-22031.220492317563,1,-25753.11398344182,-1.2876556991720909,-1.1015610246158782,-1.2876556991720909,0.9154663500596653,False
2004-06-30,-7106.973467490896,-336.81351475762585,0,-3385.0799763666346,1,-3385.0799763666346,-0.16925399881833172,-0.16925399881833172,-0.3553486733745448,-0.01684067573788129,True
2004-07-28,642.805690753823,-8086.592673002342,0,4364.6991818780825,0,0.0,0.0,0.2182349590939041,0.03214028453769115,-0.4043296336501171,False
2004-08-25,18149.92298639466,-25593.709968643183,0,21871.816477518925,0,0.0,0.0,1.0935908238759462,0.907496149319733,-1.2796854984321593,True
2004-09-22,-4834.299170767232,-2609.487811481287,0,-1112.4056796429727,0,0.0,0.0,-0.05562028398214863,-0.24171495853836159,-0.13047439057406435,True
2004-10-20,-4725.324780206166,-2718.462202042353,0,-1003.4312890819065,0,0.0,0.0,-0.05017156445409532,-0.2362662390103083,-0.13592311010211763,True
2004-11-17,-24645.886855145927,17202.099872897405,0,-20923.993364021666,0,0.0,0.0,-1.0461996682010832,-1.2322943427572963,0.8601049936448703,True
2004-12-15,-9912.230109138534,2468.4431268900134,0,-6190.336618014273,0,0.0,0.0,-0.30951683090071364,-0.4956115054569267,0.12342215634450067,True
2005-01-12,-14513.88178698394,7070.094804735422,0,-10791.988295859683,-1,7070.094804735422,0.35350474023677114,-0.5395994147929841,-0.725694089349197,0.35350474023677114,False
2005-02-09,-3833.630641782628,-3610.1563404658914,0,-111.73715065836842,-1,111.73715065836842,0.005586857532918421,-0.005586857532918421,-0.1916815320891314,-0.18050781702329458,True
2005-03-09,-24980.439614311686,17536.65263206316,0,-21258.54612318742,0,0.0,0.0,-1.0629273061593711,-1.2490219807155842,0.8768326316031579,False
2005-04-06,-2875.002674959793,-4568.784307288726,0,846.8908161644669,0,0.0,0.0,0.04234454080822334,-0.14375013374798964,-0.22843921536443632,True
2005-05-04,2524.5202183597175,-9968.307200608237,0,6246.413709483977,0,0.0,0.0,0.31232068547419883,0.12622601091798588,-0.49841536003041187,True
2005-06-01,9692.713871043183,-17136.50085329171,0,13414.607362167444,-1,-17136.50085329171,-0.8568250426645854,0.6707303681083722,0.48463569355215913,-0.8568250426645854,False
2005-06-29,-16204.485649591352,8760.69866734283,0,-12482.59215846709,-1,12482.59215846709,0.6241296079233545,-0.6241296079233545,-0.8102242824795676,0.43803493336714144,True
