date,mean,std,low_thresh,high_thresh,fwd,signal
1998-04-15,0.05955834763297904,0.0048967703795078955,0.05955834763297904,0.05955834763297904,0.05475442046341853,1
1998-05-13,0.05854302679058083,0.004236843932858475,0.05854302679058083,0.05854302679058083,0.05519105275001873,1
1998-06-10,0.057725960806631914,0.0036273201696174874,0.057725960806631914,0.057725960806631914,0.055531223954293364,1
1998-07-08,0.05692700726509067,0.0029357592463366174,0.05692700726509067,0.05692700726509067,0.05475523644579074,1
1998-08-05,0.05633927390658085,0.0026830015426165554,0.05633927390658085,0.05633927390658085,0.053928124447043334,1
1998-09-02,0.05584135339957762,0.0024804981412060883,0.05584135339957762,0.05584135339957762,0.053823054809236666,1
1998-09-30,0.05477323479871683,0.002682001868749509,0.05477323479871683,0.05477323479871683,0.04791502125422816,1
1998-10-28,0.053422868663273955,0.004300617431240584,0.053422868663273955,0.053422868663273955,0.04145772763949287,1
1998-11-25,0.052210510936956715,0.005333160213765486,0.052210510936956715,0.052210510936956715,0.041149482452964965,1
1998-12-23,0.05128324664702356,0.005420792435370828,0.05128324664702356,0.05128324664702356,0.045250592368806235,1
1999-01-20,0.050454329411631006,0.005377416521008209,0.050454329411631006,0.050454329411631006,0.04574161970068777,1
1999-02-17,0.04988653922995238,0.005456207182247878,0.04988653922995238,0.04988653922995238,0.04578594347632723,1
1999-03-17,0.04952361799311989,0.005370692541739204,0.04952361799311989,0.04952361799311989,0.04852353414825009,1
1999-04-14,0.049132425071587736,0.005138112995191185,0.049132425071587736,0.049132425071587736,0.04966891248350044,-1
1999-05-12,0.048730722482535065,0.004819210430717645,0.048730722482535065,0.048730722482535065,0.04996891909233394,-1
1999-06-09,0.04853781759349278,0.0045679543998411445,0.04853781759349278,0.04853781759349278,0.053023460396743695,-1
1999-07-07,0.04870257683332253,0.004841341160570306,0.04870257683332253,0.04870257683332253,0.05689710656357753,-1
1999-08-04,0.04899523692404987,0.005278781739831289,0.04899523692404987,0.04899523692404987,0.05773270562649874,-1
1999-09-01,0.049277493854243064,0.005643909780878853,0.049277493854243064,0.049277493854243064,0.05749239490174813,-1
1999-09-29,0.05002375118294317,0.006073750744256358,0.05002375118294317,0.05002375118294317,0.057616366527329564,-1
1999-10-27,0.05135097194503391,0.005929359141634778,0.05135097194503391,0.05135097194503391,0.058711597546672434,-1
1999-11-24,0.05287296989553217,0.005624094965407019,0.05287296989553217,0.05287296989553217,0.06093545580944243,-1
1999-12-22,0.053955228673724806,0.005383629772043287,0.053955228673724806,0.053955228673724806,0.05931995648531054,-1
2000-01-19,0.0552442326621757,0.005257762288810305,0.0552442326621757,0.0552442326621757,0.06249867155054923,-1
2000-02-16,0.05684161204205598,0.0052990663504868555,0.05684161204205598,0.05684161204205598,0.06655187541477092,-1
2000-03-15,0.05825699575558507,0.005349242186299694,0.05825699575558507,0.05825699575558507,0.06692352242412843,-1
2000-04-12,0.05933414424622134,0.004863596604588189,0.05933414424622134,0.05933414424622134,0.0636718428617719,-1
2000-05-10,0.06020788031986721,0.0039811686839299285,0.06020788031986721,0.06020788031986721,0.06132748804973013,-1
2000-06-07,0.06103207738550168,0.0034425227069560705,0.06103207738550168,0.06103207738550168,0.06373802224999198,-1
2000-07-05,0.061343121625987325,0.0032127894133693676,0.061343121625987325,0.061343121625987325,0.06094068168989081,1
2000-08-02,0.0613945729824163,0.0031549878331582153,0.0613945729824163,0.0613945729824163,0.0584015732600754,1
2000-08-30,0.061425166809848,0.0031156787025557664,0.061425166809848,0.061425166809848,0.05789011465836027,1
2000-09-27,0.061494926230104614,0.0030323314450141424,0.061494926230104614,0.061494926230104614,0.05852323899066553,1
2000-10-25,0.06133239459422716,0.0032432396364187226,0.06133239459422716,0.06133239459422716,0.056598686280265535,1
2000-11-22,0.060828953698211716,0.003774448994080879,0.060828953698211716,0.060828953698211716,0.05439072416124157,1
2000-12-20,0.060403047535510485,0.004242300273259036,0.060403047535510485,0.060403047535510485,0.053783176370194606,1
2001-01-17,0.05921662327647634,0.005559582975963725,0.05921662327647634,0.05921662327647634,0.047075156183105434,1
2001-02-14,0.05764372209412524,0.006170332830042758,0.05764372209412524,0.05764372209412524,0.04610416004420643,1
2001-03-14,0.0562143848548861,0.005991116960345328,0.0562143848548861,0.0562143848548861,0.04834213831401977,1
2001-04-11,0.05478134348531661,0.006279772938427081,0.05478134348531661,0.05478134348531661,0.045042305057368594,1
2001-05-09,0.05370734360078326,0.006260819129332832,0.05370734360078326,0.05370734360078326,0.04736548955079653,1
2001-06-06,0.05236199740380681,0.005786941845798548,0.05236199740380681,0.05236199740380681,0.046248521689297994,1
2001-07-04,0.05136194105482032,0.005282231004797233,0.05136194105482032,0.05136194105482032,0.04793994915306663,1
2001-08-01,0.05062825681541316,0.004869211651651152,0.05062825681541316,0.05062825681541316,0.048863678147782065,1
2001-08-29,0.049800377049883576,0.004426437019859633,0.049800377049883576,0.049800377049883576,0.047127677706475905,1
2001-09-26,0.04879615865996919,0.0037045909830409553,0.04879615865996919,0.04879615865996919,0.04546839992177837,1
2001-10-24,0.04760446461010218,0.0034698112043855048,0.04760446461010218,0.04760446461010218,0.041106663631994465,1
2001-11-21,0.046665701085753145,0.0031133618778088853,0.046665701085753145,0.046665701085753145,0.04218679834470413,1
2001-12-19,0.04604762994238307,0.0022644603900065885,0.04604762994238307,0.04604762994238307,0.045748251506383536,1
2002-01-16,0.04601874928769266,0.002252626657304109,0.04601874928769266,0.04601874928769266,0.046699707672130136,-1
2002-02-13,0.04588253464033312,0.0023000710911572743,0.04588253464033312,0.04588253464033312,0.04433336962853243,1
2002-03-13,0.0457815056963832,0.0022101173102553203,0.0457815056963832,0.0457815056963832,0.047028762042670806,-1
2002-04-10,0.04616719208141898,0.002490121385725498,0.04616719208141898,0.04616719208141898,0.05005622806283366,-1
2002-05-08,0.0464015417819424,0.002742828181232325,0.0464015417819424,0.0464015417819424,0.050412035657600995,-1
2002-06-05,0.04659328389771051,0.002817353559555814,0.04659328389771051,0.04659328389771051,0.04874116919428347,-1
2002-07-03,0.046483966343883035,0.0027881663047621824,0.046483966343883035,0.046483966343883035,0.04651882095330937,-1
2002-07-31,0.04596978407269699,0.002925698230649791,0.04596978407269699,0.04596978407269699,0.0421793086223636,1
2002-08-28,0.0452299238194459,0.003717483395544896,0.0452299238194459,0.0452299238194459,0.037509494414211704,1
2002-09-25,0.04444934640418562,0.004619228739687954,0.04444934640418562,0.04444934640418562,0.03532089352339483,1
2002-10-23,0.04359516638785222,0.0060834826188805894,0.04359516638785222,0.04359516638785222,0.03000232341966023,1
2002-11-20,0.043024590914619416,0.006556072312133973,0.043024590914619416,0.043024590914619416,0.03476931719267763,1
2002-12-18,0.04212258550491222,0.006945220689328625,0.04212258550491222,0.04212258550491222,0.0340221811801901,1
2003-01-15,0.041070713869278644,0.007224141297833323,0.041070713869278644,0.041070713869278644,0.0330253764088935,1
2003-02-12,0.04027161227180823,0.007405445436600264,0.04027161227180823,0.04027161227180823,0.03394504886141706,1
2003-03-12,0.03910947399408096,0.007442022360629478,0.03910947399408096,0.03910947399408096,0.031920964432216294,1
2003-04-09,0.03740246668371175,0.007264799718865703,0.03740246668371175,0.03740246668371175,0.027865133028034002,1
2003-05-07,0.035943714716472355,0.0062707523863402715,0.035943714716472355,0.035943714716472355,0.0314482600834888,1
2003-06-04,0.034422205754077145,0.005218148679073892,0.034422205754077145,0.034422205754077145,0.028961552683145767,1
2003-07-02,0.032664110665725984,0.0046186853710433245,0.032664110665725984,0.032664110665725984,0.023663584804744234,1
2003-07-30,0.031527259703957616,0.00383356601903989,0.031527259703957616,0.031527259703957616,0.027400246119374833,1
2003-08-27,0.03143031379378805,0.003682640873523585,0.03143031379378805,0.03143031379378805,0.0362491975820074,-1
2003-09-24,0.03172185702535758,0.004138163900610229,0.03172185702535758,0.03172185702535758,0.03911095553379873,-1
2003-10-22,0.032033653272467905,0.004150490881850599,0.032033653272467905,0.032033653272467905,0.03405567463209443,-1
2003-11-19,0.03210200583435242,0.004206240093005263,0.03210200583435242,0.03210200583435242,0.03565790049717637,-1
2003-12-17,0.03222888828550119,0.004292973789202368,0.03222888828550119,0.03222888828550119,0.03567165304512407,-1
2004-01-14,0.03240599167462925,0.004375272392315152,0.03240599167462925,0.03240599167462925,0.03532772046755827,-1
2004-02-11,0.032330903978068176,0.004354987415289077,0.032330903978068176,0.032330903978068176,0.0329689088061231,-1
2004-03-10,0.03246037706833955,0.004366788263555677,0.03246037706833955,0.03246037706833955,0.03360411460574413,-1
2004-04-07,0.03261833229690984,0.004221436768982817,0.03261833229690984,0.03261833229690984,0.029918550999447697,1
2004-05-05,0.032904739068421,0.004261551046370536,0.032904739068421,0.032904739068421,0.035171548113134,-1
2004-06-02,0.03380645041753179,0.004585527939098409,0.03380645041753179,0.03380645041753179,0.040683800221585964,-1
2004-06-30,0.03529672381507295,0.004141062602516124,0.03529672381507295,0.03529672381507295,0.04303713897277937,-1
2004-07-28,0.03638606003126289,0.003733283021033033,0.03638606003126289,0.03638606003126289,0.041561616929844135,-1
2004-08-25,0.03676798002948421,0.003964891783751,0.03676798002948421,0.03676798002948421,0.04121415755888447,-1
2004-09-22,0.036599340273610996,0.003903074155193879,0.036599340273610996,0.036599340273610996,0.0369186387074469,-1
2004-10-20,0.036622432176672576,0.00388762833715806,0.036622432176672576,0.036622432176672576,0.03435586937189507,1
2004-11-17,0.036506593829053496,0.003940834432192956,0.036506593829053496,0.036506593829053496,0.034152001978128364,1
2004-12-15,0.03652739846955973,0.003936771070175879,0.03652739846955973,0.03652739846955973,0.035942113371705005,1
2005-01-12,0.0365613564885971,0.003927453400417058,0.0365613564885971,0.0365613564885971,0.03576917471504413,1
2005-02-09,0.03695499431880549,0.003791479395969673,0.03695499431880549,0.03695499431880549,0.0380862005988321,-1
2005-03-09,0.03717448098965244,0.0036617014381569754,0.03717448098965244,0.03717448098965244,0.0364574413267545,1
2005-04-06,0.038146701833702806,0.0032266655758347077,0.038146701833702806,0.038146701833702806,0.04255742197210253,-1
2005-05-04,0.03864074232338706,0.0032248552846501776,0.03864074232338706,0.03864074232338706,0.041594074479029165,-1
