date,1,-1,0,signal,pnl,pnl_pct,long_pnl_pct,short_pnl_pct
2008-08-20,690.5934626169078,-7844.4396164630625,0,1,690.5934626169078,0.03452967313084539,0.03452967313084539,-0.3922219808231531
2008-09-17,46551.23939750757,-53705.085551353724,0,1,46551.23939750757,2.3275619698753784,2.3275619698753784,-2.685254277567686
2008-10-15,15880.832281142852,-23034.678434989008,0,1,15880.832281142852,0.7940416140571426,0.7940416140571426,-1.1517339217494502
2008-11-12,15754.320726231905,-22908.16688007806,0,1,15754.320726231905,0.7877160363115953,0.7877160363115953,-1.145408344003903
2008-12-10,24846.161129253884,-32000.00728310004,0,1,24846.161129253884,1.2423080564626943,1.2423080564626943,-1.600000364155002
2009-01-07,-4339.902811676266,-2813.9433421698886,0,1,-4339.902811676266,-0.21699514058381328,-0.21699514058381328,-0.14069716710849445
2009-02-04,-6405.122813210517,-748.7233406356372,0,1,-6405.122813210517,-0.3202561406605259,-0.3202561406605259,-0.03743616703178186
2009-03-04,-3038.3934598756623,-4115.452693970492,0,1,-3038.3934598756623,-0.15191967299378312,-0.15191967299378312,-0.2057726346985246
2009-04-01,1076.130162133636,-8229.976315979791,0,1,1076.130162133636,0.053806508106681805,0.053806508106681805,-0.41149881579898956
2009-04-29,4607.65432316243,-11761.500477008583,0,1,4607.65432316243,0.2303827161581215,0.2303827161581215,-0.5880750238504292
2009-05-27,-2051.9771082087514,-5101.869045637402,0,1,-2051.9771082087514,-0.10259885541043756,-0.10259885541043756,-0.25509345228187014
2009-06-24,-3827.870706425398,-3325.975447420756,0,1,-3827.870706425398,-0.1913935353212699,-0.1913935353212699,-0.1662987723710378
2009-07-22,-620.7046209743835,-6533.14153287177,0,1,-620.7046209743835,-0.031035231048719174,-0.031035231048719174,-0.3266570766435885
2009-08-19,-1761.1044960346833,-5392.741657811472,0,1,-1761.1044960346833,-0.08805522480173417,-0.08805522480173417,-0.2696370828905736
2009-09-16,-461.13990065284725,-6692.706253193307,0,1,-461.13990065284725,-0.023056995032642365,-0.023056995032642365,-0.33463531265966534
2009-10-14,-657.8213211412449,-6496.0248327049085,0,1,-657.8213211412449,-0.03289106605706224,-0.03289106605706224,-0.32480124163524543
2009-11-11,-3614.5449497380177,-3539.301204108136,0,1,-3614.5449497380177,-0.1807272474869009,-0.1807272474869009,-0.1769650602054068
2009-12-09,-2167.5629273875657,-4986.283226458589,0,1,-2167.5629273875657,-0.10837814636937829,-0.10837814636937829,-0.24931416132292944
2010-01-06,-3462.6572268006967,-3691.1889270454576,0,1,-3462.6572268006967,-0.17313286134003483,-0.17313286134003483,-0.18455944635227287
2010-02-03,-4351.498574503952,-2802.3475793422026,0,1,-4351.498574503952,-0.21757492872519762,-0.21757492872519762,-0.14011737896711013
2010-03-03,-4595.34186421893,-2558.504289627225,0,1,-4595.34186421893,-0.22976709321094652,-0.22976709321094652,-0.12792521448136124
2010-03-31,-5580.163367352655,-1573.6827864934996,0,1,-5580.163367352655,-0.2790081683676327,-0.2790081683676327,-0.07868413932467498
2010-04-28,-3589.4186531803607,-3564.427500665793,0,1,-3589.4186531803607,-0.17947093265901803,-0.17947093265901803,-0.17822137503328966
2010-05-26,-3286.857199354027,-3866.988954492127,0,1,-3286.857199354027,-0.16434285996770137,-0.16434285996770137,-0.19334944772460635
2010-06-23,-2064.6794923475964,-5089.166661498558,0,1,-2064.6794923475964,-0.10323397461737982,-0.10323397461737982,-0.2544583330749279
2010-07-21,-3793.1571281904517,-3360.6890256557026,0,1,-3793.1571281904517,-0.1896578564095226,-0.1896578564095226,-0.16803445128278513
2010-08-18,-4383.34014147863,-2770.506012367524,0,1,-4383.34014147863,-0.21916700707393152,-0.21916700707393152,-0.1385253006183762
2010-09-15,-4519.694594971521,-2634.1515588746333,0,1,-4519.694594971521,-0.22598472974857603,-0.22598472974857603,-0.13170757794373167
2010-10-13,-2882.499457392677,-4271.346696453477,0,1,-2882.499457392677,-0.14412497286963386,-0.14412497286963386,-0.21356733482267387
2010-11-10,-3598.657591011618,-3555.1885628345362,0,1,-3598.657591011618,-0.1799328795505809,-0.1799328795505809,-0.17775942814172682
2010-12-08,-5194.014123467328,-1959.8320303788264,0,1,-5194.014123467328,-0.2597007061733664,-0.2597007061733664,-0.09799160151894132
2011-01-05,-4232.045053169278,-2921.8011006768766,0,1,-4232.045053169278,-0.21160225265846389,-0.21160225265846389,-0.1460900550338438
2011-02-02,-4159.936798095798,-2993.909355750357,0,1,-4159.936798095798,-0.20799683990478987,-0.20799683990478987,-0.14969546778751786
2011-03-02,-4077.575590267068,-3076.2705635790862,0,1,-4077.575590267068,-0.2038787795133534,-0.2038787795133534,-0.15381352817895433
2011-03-30,-3954.740094813784,-3199.1060590323705,0,1,-3954.740094813784,-0.19773700474068917,-0.19773700474068917,-0.15995530295161853
2011-04-27,-1030.7144686133402,-6123.131685232814,0,1,-1030.7144686133402,-0.05153572343066701,-0.05153572343066701,-0.30615658426164066
2011-05-25,-3728.0313415434125,-3425.8148123027418,0,1,-3728.0313415434125,-0.18640156707717062,-0.18640156707717062,-0.1712907406151371
2011-06-22,-3453.9634874566573,-3699.882666389497,0,1,-3453.9634874566573,-0.17269817437283289,-0.17269817437283289,-0.18499413331947484
2011-07-20,-3442.685971874014,-3711.160181972141,0,1,-3442.685971874014,-0.1721342985937007,-0.1721342985937007,-0.18555800909860706
2011-08-17,-3101.549993304267,-4052.2961605418873,0,1,-3101.549993304267,-0.15507749966521334,-0.15507749966521334,-0.20261480802709436
2011-09-14,-2924.4645284951625,-4229.381625350992,0,1,-2924.4645284951625,-0.14622322642475813,-0.14622322642475813,-0.2114690812675496
2011-10-12,-5307.470519352564,-1846.3756344935898,0,1,-5307.470519352564,-0.26537352596762825,-0.26537352596762825,-0.09231878172467949
2011-11-09,-3227.4653458426865,-3926.380808003468,0,1,-3227.4653458426865,-0.16137326729213433,-0.16137326729213433,-0.1963190404001734
2011-12-07,-4585.190926432109,-2568.655227414045,0,1,-4585.190926432109,-0.22925954632160547,-0.22925954632160547,-0.12843276137070225
2012-01-04,-4318.894206098485,-2834.9519477476697,0,1,-4318.894206098485,-0.21594471030492424,-0.21594471030492424,-0.1417475973873835
2012-02-01,-5288.402092109545,-1865.4440617366088,0,1,-5288.402092109545,-0.26442010460547727,-0.26442010460547727,-0.09327220308683044
2012-02-29,-5513.1091369378155,-1640.7370169083385,0,1,-5513.1091369378155,-0.2756554568468908,-0.2756554568468908,-0.08203685084541693
2012-03-28,-4227.007654717336,-2926.838499128819,0,1,-4227.007654717336,-0.2113503827358668,-0.2113503827358668,-0.14634192495644097
2012-04-25,-3527.141056838891,-3626.7050970072632,0,1,-3527.141056838891,-0.17635705284194456,-0.17635705284194456,-0.18133525485036314
2012-05-23,-3331.37496659608,-3822.471187250074,0,1,-3331.37496659608,-0.16656874832980398,-0.16656874832980398,-0.1911235593625037
2012-06-20,-4529.811586785099,-2624.0345670610545,0,1,-4529.811586785099,-0.22649057933925495,-0.22649057933925495,-0.13120172835305272
2012-07-18,-2357.3420807547836,-4796.504073091371,0,1,-2357.3420807547836,-0.11786710403773917,-0.11786710403773917,-0.23982520365456853
2012-08-15,-3478.920592799563,-3674.9255610465907,0,1,-3478.920592799563,-0.17394602963997816,-0.17394602963997816,-0.18374627805232951
2012-09-12,-3677.0604680440388,-3476.785685802115,0,1,-3677.0604680440388,-0.18385302340220194,-0.18385302340220194,-0.17383928429010576
2012-10-10,-4633.337330548402,-2520.5088232977528,0,1,-4633.337330548402,-0.23166686652742008,-0.23166686652742008,-0.12602544116488765
2012-11-07,-3520.4616149617714,-3633.384538884383,0,1,-3520.4616149617714,-0.17602308074808856,-0.17602308074808856,-0.18166922694421914
2012-12-05,-3976.8770564908527,-3176.9690973553015,0,1,-3976.8770564908527,-0.19884385282454264,-0.19884385282454264,-0.15884845486776508
2013-01-02,-2840.5496531895647,-4313.29650065659,0,1,-2840.5496531895647,-0.14202748265947823,-0.14202748265947823,-0.21566482503282952
2013-01-30,-3502.5999488068555,-3651.2462050392987,0,1,-3502.5999488068555,-0.1751299974403428,-0.1751299974403428,-0.18256231025196493
2013-02-27,-4874.387883011984,-2279.4582708341704,0,1,-4874.387883011984,-0.2437193941505992,-0.2437193941505992,-0.11397291354170852
2013-03-27,-3838.197459271147,-3315.6486945750075,0,1,-3838.197459271147,-0.19190987296355738,-0.19190987296355738,-0.16578243472875037
2013-04-24,-2622.8251865645225,-4531.020967281631,0,1,-2622.8251865645225,-0.13114125932822612,-0.13114125932822612,-0.22655104836408155
2013-05-22,-3561.0615741357205,-3592.7845797104337,0,1,-3561.0615741357205,-0.17805307870678605,-0.17805307870678605,-0.17963922898552168
2013-06-19,-4140.783496150594,-3013.06265769556,0,1,-4140.783496150594,-0.20703917480752973,-0.20703917480752973,-0.150653132884778
2013-07-17,-3982.1653701324462,-3171.6807837137076,0,1,-3982.1653701324462,-0.19910826850662233,-0.19910826850662233,-0.15858403918568537
2013-08-14,-3837.37742282408,-3316.4687310220743,0,1,-3837.37742282408,-0.191868871141204,-0.191868871141204,-0.1658234365511037
2013-09-11,-3726.169675209341,-3427.676478636813,0,1,-3726.169675209341,-0.18630848376046705,-0.18630848376046705,-0.17138382393184065
2013-10-09,-5665.614147186369,-1488.232006659785,0,1,-5665.614147186369,-0.28328070735931843,-0.28328070735931843,-0.07441160033298924
2013-11-06,-6265.090140777758,-888.756013068396,0,1,-6265.090140777758,-0.31325450703888796,-0.31325450703888796,-0.0444378006534198
2013-12-04,-4658.844293376346,-2495.001860469808,0,1,-4658.844293376346,-0.23294221466881732,-0.23294221466881732,-0.1247500930234904
2014-01-01,-4223.542616328921,-2930.303537517232,0,1,-4223.542616328921,-0.21117713081644607,-0.21117713081644607,-0.1465151768758616
2014-01-29,-2724.178471784722,-4429.667682061432,0,1,-2724.178471784722,-0.1362089235892361,-0.1362089235892361,-0.2214833841030716
2014-02-26,-4771.576392498896,-2382.2697613472583,0,1,-4771.576392498896,-0.2385788196249448,-0.2385788196249448,-0.11911348806736291
2014-03-26,-3890.8795209361388,-3262.9666329100155,0,1,-3890.8795209361388,-0.19454397604680693,-0.19454397604680693,-0.1631483316455008
2014-04-23,-3464.6398451048694,-3689.2063087412844,0,1,-3464.6398451048694,-0.17323199225524347,-0.17323199225524347,-0.1844603154370642
2014-05-21,-4807.915476126638,-2345.930677719516,0,1,-4807.915476126638,-0.24039577380633192,-0.24039577380633192,-0.1172965338859758
2014-06-18,-4257.020956319104,-2896.8251975270505,0,1,-4257.020956319104,-0.21285104781595518,-0.21285104781595518,-0.14484125987635252
2014-07-16,-4025.6307143971717,-3128.2154394489826,0,1,-4025.6307143971717,-0.2012815357198586,-0.2012815357198586,-0.15641077197244913
2014-08-13,-4175.055803451303,-2978.7903503948505,0,1,-4175.055803451303,-0.20875279017256518,-0.20875279017256518,-0.14893951751974252
2014-09-10,-3732.5726678798246,-3421.2734859663296,0,1,-3732.5726678798246,-0.18662863339399124,-0.18662863339399124,-0.17106367429831648
2014-10-08,-3861.7175951244185,-3292.1285587217353,0,1,-3861.7175951244185,-0.19308587975622094,-0.19308587975622094,-0.1646064279360868
2014-11-05,-4669.021972117149,-2484.8241817290054,0,-1,-2484.8241817290054,-0.12424120908645027,-0.23345109860585744,-0.12424120908645027
2014-12-03,-3591.9535888855908,-3561.892564960563,0,-1,-3561.892564960563,-0.17809462824802816,-0.17959767944427954,-0.17809462824802816
2014-12-31,-5265.237330869198,-1888.6088229769562,0,-1,-1888.6088229769562,-0.09443044114884781,-0.2632618665434599,-0.09443044114884781
2015-01-28,-1214.2388894388992,-5939.607264407256,0,-1,-5939.607264407256,-0.2969803632203628,-0.06071194447194496,-0.2969803632203628
2015-02-25,-2841.619797023784,-4312.226356822371,0,-1,-4312.226356822371,-0.21561131784111853,-0.1420809898511892,-0.21561131784111853
2015-03-25,-4796.96438033415,-2356.8817735120047,0,-1,-2356.8817735120047,-0.11784408867560023,-0.23984821901670747,-0.11784408867560023
2015-04-22,-2429.599181841083,-4724.246972005071,0,-1,-4724.246972005071,-0.23621234860025356,-0.12147995909205415,-0.23621234860025356
2015-05-20,-2238.467335391212,-4915.378818454942,0,-1,-4915.378818454942,-0.2457689409227471,-0.1119233667695606,-0.2457689409227471
2015-06-17,-3802.4532303614037,-3351.39292348475,0,-1,-3351.39292348475,-0.1675696461742375,-0.19012266151807017,-0.1675696461742375
2015-07-15,-3129.81336518619,-4024.0327886599644,0,-1,-4024.0327886599644,-0.20120163943299824,-0.1564906682593095,-0.20120163943299824
2015-08-12,-7027.549675367776,-126.2964784783776,0,-1,-126.2964784783776,-0.0063148239239188796,-0.3513774837683888,-0.0063148239239188796
2015-09-09,-2043.5198041568322,-5110.326349689321,0,-1,-5110.326349689321,-0.25551631748446607,-0.1021759902078416,-0.25551631748446607
2015-10-07,5890.339374477807,-13044.18552832396,0,-1,-13044.18552832396,-0.652209276416198,0.2945169687238903,-0.652209276416198
2015-11-04,-9103.179286089471,1949.333132243316,0,-1,1949.333132243316,0.0974666566121658,-0.45515896430447356,0.0974666566121658
2015-12-02,-6555.8601584805365,-597.9859953656178,0,-1,-597.9859953656178,-0.029899299768280888,-0.3277930079240268,-0.029899299768280888
2015-12-30,-1400.4785024639318,-5753.367651382223,0,-1,-5753.367651382223,-0.28766838256911115,-0.07002392512319659,-0.28766838256911115
2016-01-27,1622.3235912414084,-8776.169745087562,0,-1,-8776.169745087562,-0.4388084872543781,0.08111617956207043,-0.4388084872543781
2016-02-24,-2734.2004204136774,-4419.645733432477,0,-1,-4419.645733432477,-0.22098228667162384,-0.13671002102068386,-0.22098228667162384
2016-03-23,-845.686815474658,-6308.159338371495,0,-1,-6308.159338371495,-0.31540796691857476,-0.0422843407737329,-0.31540796691857476
2016-04-20,3054.421846524737,-10208.268000370892,0,-1,-10208.268000370892,-0.5104134000185446,0.15272109232623682,-0.5104134000185446
2016-05-18,-4197.355356090677,-2956.4907977554776,0,-1,-2956.4907977554776,-0.1478245398877739,-0.20986776780453384,-0.1478245398877739
2016-06-15,1090.9910523250846,-8244.83720617124,0,-1,-8244.83720617124,-0.412241860308562,0.05454955261625423,-0.412241860308562
2016-07-13,-3177.9482431040024,-3975.897910742152,0,-1,-3975.897910742152,-0.1987948955371076,-0.15889741215520012,-0.1987948955371076
2016-08-10,-2607.355820953136,-4546.490332893018,0,-1,-4546.490332893018,-0.2273245166446509,-0.1303677910476568,-0.2273245166446509
2016-09-07,-3499.284161893006,-3654.561991953148,0,-1,-3654.561991953148,-0.18272809959765743,-0.1749642080946503,-0.18272809959765743
2016-10-05,110.18277630843932,-7264.028930154594,0,-1,-7264.028930154594,-0.36320144650772973,0.005509138815421965,-0.36320144650772973
2016-11-02,-2074.4314918375067,-5079.414662008648,0,-1,-5079.414662008648,-0.2539707331004324,-0.10372157459187534,-0.2539707331004324
2016-11-30,-5170.073835854489,-1983.772317991666,0,-1,-1983.772317991666,-0.09918861589958329,-0.2585036917927244,-0.09918861589958329
2016-12-28,-1442.848002275698,-5710.998151570456,0,-1,-5710.998151570456,-0.28554990757852283,-0.0721424001137849,-0.28554990757852283
2017-01-25,-1506.6721990815674,-5647.173954764587,0,-1,-5647.173954764587,-0.28235869773822936,-0.07533360995407838,-0.28235869773822936
2017-02-22,-4289.5290454436745,-2864.317108402479,0,-1,-2864.317108402479,-0.14321585542012394,-0.21447645227218373,-0.14321585542012394
