date,mean,std,curv_z,ci_lower,ci_upper,ci_mid,pnl_no_fees_pred,pnl_pred,signal
2001-08-29,1.772417109227675e-05,2.6811621813313846e-05,-0.41722622428379647,,,,,,0
2001-09-26,1.72076346692275e-05,2.6656526673774034e-05,-0.6803819072193461,,,,,,0
2001-10-24,1.691638259053128e-05,2.6601264993563535e-05,-0.3648413914650851,,,,,,0
2001-11-21,1.7061111013583202e-05,2.6597995198918042e-05,0.25241457593967115,,,,,,0
2001-12-19,1.765802777260683e-05,2.7197963651055356e-05,2.0926101885667032,,,,,,0
2002-01-16,1.8182186112641018e-05,2.8290504812591833e-05,2.9597335897049284,,,,,,0
2002-02-13,1.854494823910973e-05,2.9028974048650162e-05,2.621163676276371,,,,,,0
2002-03-13,1.8881033788163613e-05,2.9857892378196442e-05,2.976746744842461,,,,,,0
2002-04-10,1.9971176687809775e-05,3.298668260024456e-05,4.376079053853005,,,,,,0
2002-05-08,2.1301642233826343e-05,3.6667154131161433e-05,4.434099489807857,,,,,,0
2002-06-05,2.202789053709818e-05,3.813559750911308e-05,2.92530171676189,,,,,,0
2002-07-03,2.2490651353967873e-05,3.904544449008652e-05,2.522687680728015,718.5416001321369,7496.105397895508,4107.323499013823,10361.494391726856,15188.439249585514,1
2002-07-31,2.3236477323539197e-05,3.952440828786348e-05,1.5849789729695771,1315.8069277890795,7862.474792342484,4589.140860065781,7273.691767199784,8739.963730241918,1
2002-08-28,2.308654350843695e-05,3.945417369909417e-05,0.2723474351061373,1423.237144727132,7717.651332422671,4570.444238574902,1244.748765671497,0.0,0
2002-09-25,2.2919735426477883e-05,3.9470118085811515e-05,-0.3080514104854766,1348.475169796613,7589.337926955053,4468.906548375833,-1376.652965554958,0.0,0
2002-10-23,2.3079255223539118e-05,3.9393638503764516e-05,-0.2707031087210572,1482.5202330788043,7546.014664960928,4514.267449019866,-1222.0262320479542,0.0,0
2002-11-20,2.3668731385138072e-05,3.86906528720089e-05,-0.42219705287243814,533.4512709400474,7609.949788909529,4071.7005299247885,-1719.0599639133902,0.0,0
2002-12-18,2.4232545950830565e-05,3.8407540197433674e-05,0.24228176105115046,675.4863337586771,7613.774622190063,4144.6304779743705,1004.168371109902,0.0,0
2003-01-15,2.4263724948963437e-05,3.838927577353379e-05,-0.5391723563100308,525.9596062955834,7346.611795093077,3936.28570069433,-2122.3364363528426,-239.19650133113873,-1
2003-02-12,2.4520170424600216e-05,3.8307510529491076e-05,0.022015067995924897,577.2155233104468,7312.304543245956,3944.7600332782013,86.84416036022657,0.0,0
2003-03-12,2.4767307186950263e-05,3.815972944372801e-05,-0.2661999534744902,338.2627530126392,7171.856742730037,3755.059747871338,-999.5967301772811,0.0,0
2003-04-09,2.4770850288217665e-05,3.8159120446602946e-05,-0.16550978093190827,451.190619621274,7155.243865314536,3803.217242467905,-629.4696526373192,0.0,0
2003-05-07,2.489700971404046e-05,3.812014504407827e-05,-0.13893446510951563,506.70383993419546,7061.003006976794,3783.8534234554945,-525.7076514405986,0.0,0
2003-06-04,2.4264407616282477e-05,3.802840914783318e-05,-0.6963017778024538,-416.09748648385585,6367.320208434046,2975.611360975095,-2071.923480696138,-711.6828898458571,-1
2003-07-02,2.347363148372726e-05,3.87584164011552e-05,-1.9358299544588038,-463.76124595770034,5481.139056758116,2508.6889054002077,-4856.39512949219,-6888.659679502173,-1
2003-07-30,2.302255802213896e-05,3.913149984814453e-05,-1.3972078062566438,8.649714399453842,5528.028021252213,2768.3388678258334,-3867.9446764899335,-4001.9104133747996,-1
2003-08-27,2.3330373269112415e-05,3.920649566238595e-05,0.6375016986478838,-645.4216679273136,5014.869020114098,2184.723676093392,1392.7650545857864,0.0,0
2003-09-24,2.3738432988282973e-05,3.947153986409212e-05,1.1630686236764038,567.7282419325152,6252.119266610876,3409.9237542716955,3965.9753277222567,3549.750259353579,1
2003-10-22,2.38952230863702e-05,3.946595868966812e-05,0.16537608414966132,613.5059543325006,6190.873188593338,3402.1895714629195,562.640788863352,0.0,0
2003-11-19,2.4573067473332372e-05,3.960598604116807e-05,1.0684826806518801,684.4038809500389,5939.782468036419,3312.093174493229,3538.9141936513206,2624.6612028123336,1
2003-12-17,2.517473460172267e-05,4.00362840364728e-05,1.4632754086407154,1548.5066252214506,6380.728774251722,3964.6176997365865,5801.327584686266,5614.870013444498,1
2004-01-14,2.60336200768757e-05,4.060709674007742e-05,1.72158745570102,2365.6701667698267,6692.354752359781,4529.012459564804,7797.091037100389,7799.5804996394445,1
2004-02-11,2.653694288452468e-05,4.056172871675739e-05,0.5373416844388649,2386.370441055037,6603.9210393224685,4495.145740188753,2415.4291838312124,0.0,0
2004-03-10,2.7090737703386272e-05,4.082274724598916e-05,1.1502891119730407,2882.2350012713027,6874.920932575573,4878.577966923438,5611.7751172636035,4186.253203292964,1
2004-04-07,2.7007377036416906e-05,4.083295500988126e-05,-0.22433331033303897,2991.690635399426,7008.524044132744,5000.107339766085,-1121.690631550251,0.0,0
2004-05-05,2.7233621020305596e-05,4.09369258233626e-05,0.7335641885706399,1578.971830278958,6091.727921593772,3835.349875936365,2813.475319625764,746.779958672786,1
2004-06-02,2.807681003480957e-05,4.1882182815808644e-05,2.1142189395909066,-2709.219892643135,1945.6455474789332,-381.7871725821011,-807.1816711659402,-2005.9905174182986,-1
2004-06-30,2.8796499874313224e-05,4.253188010456402e-05,1.7415882826839222,-2746.8814632207223,1408.9002175309124,-668.9906228449049,-1165.1062299721054,-1062.043079142617,-1
2004-07-28,2.9346337674742534e-05,4.274132569451732e-05,1.025911614878819,-2337.0275584152405,1657.156977669329,-339.93529037295576,-348.74356270081927,0.0,0
2004-08-25,2.9702987323945116e-05,4.277306809542864e-05,0.509174584219602,-1839.5281658131912,2730.7578283275293,445.61483125716893,226.8957464274571,0.0,0
2004-09-22,2.9836015157784536e-05,4.283293022285504e-05,0.6021136446594025,-1844.126949299604,2608.361175443664,382.11711307202984,230.0779276385289,0.0,0
2004-10-20,2.9970774314344318e-05,4.280807180941072e-05,-0.023736806727354422,-1815.5054047145459,2583.786528613333,384.14056194939354,-9.118270275130072,0.0,0
2004-11-17,2.9908115245485727e-05,4.2831952584386084e-05,-0.4511573973882833,-1220.4990271102974,3755.8919061368747,1267.6964395132886,-571.9306263292086,0.0,0
2004-12-15,2.9841947777173896e-05,4.2847885236154994e-05,-0.31637196267560364,-1013.4601481547247,3932.8399701077647,1459.68991097652,-461.80496203341875,0.0,0
2005-01-12,2.9812253117430626e-05,4.286658335856251e-05,-0.658352818704885,-279.8037079272067,4648.357331041179,2184.276811556986,-1438.0247957202607,0.0,0
2005-02-09,2.9411782823292744e-05,4.300146058257991e-05,-0.8032759169747741,-314.7688058669796,4376.535838757047,2030.8835164450338,-1631.3598189413383,0.0,0
2005-03-09,2.9442671521515657e-05,4.299734658377346e-05,-0.09560987950409597,-433.9493056931906,5020.622569788446,2293.3366320476275,-219.26563905240295,0.0,0
2005-04-06,2.9639511663961497e-05,4.301054425335318e-05,0.29749618954877105,-380.4350696785532,4981.253602605175,2300.409266463311,684.3629911755185,0.0,0
2005-05-04,2.979076517901911e-05,4.298002083492788e-05,-0.02217801418113518,-416.0253383839845,4971.570900787783,2277.7727812018993,-50.51647704289944,0.0,0
2005-06-01,2.9508032718182333e-05,4.313021030754588e-05,-0.8561271112651879,-2552.718863464027,2885.230812488032,166.25597451200224,-142.3362471895392,0.0,0
2005-06-29,2.8976463290617196e-05,4.309272289381676e-05,-0.5530806267560598,-1435.2420813700394,4108.296091345948,1336.5270049879543,-739.2071935951373,0.0,0
2005-07-27,2.8750329490246838e-05,4.319223190643821e-05,-0.6996225130383619,1157.747379103058,7454.781670186751,4306.264524644905,-3012.759608540015,-1493.639595124111,-1
2005-08-24,2.8797155369834815e-05,4.3175814350634085e-05,-0.29246801174446746,1382.326845127816,7585.879462609204,4484.10315386851,-1311.456733869019,0.0,0
2005-09-21,2.8559434420045406e-05,4.319298814390573e-05,-0.34945750863689473,1037.0987634676253,7159.115129709109,4098.1069465883675,-1432.1142436823227,0.0,0
2005-10-19,2.832511775439618e-05,4.3385647317501276e-05,-1.0850882603940097,4472.076585604236,10249.732112607813,7360.904349106025,-7987.230895098157,-7399.97049644997,-1
2005-11-16,2.819749903225424e-05,4.343752879326438e-05,-0.5506770931527315,5152.131742221049,10764.85723961375,7958.494490917399,-4382.560612130421,-2206.0668017903763,-1
2005-12-14,2.8349003012491724e-05,4.332135076641974e-05,-0.5837224693762181,4085.5185937634365,9625.259843407437,6855.3892185854365,-4001.644723207793,-1896.586953057279,-1
2006-01-11,2.8303851143634597e-05,4.3357186113350004e-05,-0.8381471086212039,4319.350636143898,9414.693118315423,6867.02187722966,-5755.574531238592,-4169.004324547757,-1
2006-02-08,2.8225763750440212e-05,4.3461230755171565e-05,-1.408504733113695,6540.744486474371,10850.635408668673,8695.689947571522,-12247.920448843668,-11561.27783927662,-1
2006-03-08,2.8244476605928944e-05,4.344633277710074e-05,-0.7667149602378474,6696.314209714544,10767.736026960165,8732.025118337355,-6694.974291401909,-4533.890808638139,-1
2006-04-05,2.8583803314732117e-05,4.3316343325634e-05,0.015707241083484338,6689.784732155157,10755.222989736707,8722.503860945932,137.0064709955007,0.0,0
2006-05-03,2.8572866398101148e-05,4.332767091984571e-05,-1.0381801887979,7606.229393659478,11303.670485152585,9454.949939406031,-9815.941713167247,-8013.353267260701,-1
2006-05-31,2.8409752486237585e-05,4.34366273909005e-05,-0.8502378284921209,7431.992549364869,10888.658976975028,9160.325763169949,-7788.455485158048,-5536.056272650226,-1
2006-06-28,2.8594018531909508e-05,4.320699644999696e-05,-1.0218851712766497,8955.482108195558,12280.474284951217,10617.978196573387,-10850.354468017127,-8827.341076911605,-1
2006-07-26,2.9034226045189836e-05,4.2529985845187405e-05,-1.0122767839178257,4552.21995774933,8828.339014366407,6690.279486057869,-6772.4146016580635,-5214.829133674834,-1
2006-08-23,2.897586578594353e-05,4.259655617796775e-05,-1.197801988510964,2045.104523051688,6217.077918829529,4131.091220940609,-4948.229279162848,-3724.934802777356,-1
2006-09-20,2.768538803698891e-05,4.241998579986118e-05,-1.4005174151546975,577.3040206451262,4348.534562454144,2462.919291549635,-3449.3613599357336,-2368.3048939948812,-1
2006-10-18,2.7254270418768304e-05,4.295683790654061e-05,-1.7321645972028121,654.2895191834607,3833.701924916554,2243.9957220500073,-3886.9699460095844,-2918.7092594444684,-1
2006-11-15,2.677661767401316e-05,4.3498536755525825e-05,-1.6705093514502722,555.0799631274297,3337.287175192977,1946.1835691602032,-3251.117851920987,-1853.0759435106702,-1
2006-12-13,2.6218518772028806e-05,4.415796933891514e-05,-1.7995032653124348,-416.0346713780791,2092.434181631109,838.1997551265149,-1508.3431963342468,-43.44865117227209,-1
2007-01-10,2.5621629574218524e-05,4.478466792521329e-05,-1.705436530472432,315.4022662000971,2596.336904720346,1455.8695854602215,-2482.893174647618,-705.9943115995393,-1
2007-02-07,2.4822543646730515e-05,4.5385454556358374e-05,-1.6286798431366085,602.7023232192375,2682.205662995175,1642.453993107206,-2675.0317118529406,-646.5608073428439,-1
