date,mean,std,z_score,ci_lower,ci_upper,ci_mid,pnl_no_fees_pred,pnl_pred,signal
2001-08-29,0.05408609777838806,0.0063974822569393755,-1.0876810270734756,,,,,,0
2001-09-26,0.053772017717933454,0.006412210893251315,-1.294969540832543,,,,,,0
2001-10-24,0.053427674953159296,0.006603210458446029,-1.865912255667284,,,,,,0
2001-11-21,0.05314453390411343,0.006764646882229664,-1.6198532976192204,,,,,,0
2001-12-19,0.05292228819966048,0.006814934086223097,-1.0526934820660703,,,,,,0
2002-01-16,0.05273348365949393,0.006849288857348691,-0.8809346653397565,,,,,,0
2002-02-13,0.05256360200161668,0.00694717284028473,-1.1846880108350566,,,,,,0
2002-03-13,0.05244412607499357,0.006988585026179388,-0.7748870496726723,,,,,,0
2002-04-10,0.05235377622113617,0.006988501017194251,-0.32876122542583935,,,,,,0
2002-05-08,0.05226187204628198,0.006981877769395616,-0.26494826317205983,,,,,,0
2002-06-05,0.05213129407012795,0.006983029192110069,-0.4854805532926717,,,,,,0
2002-07-03,0.05197290146450331,0.007015679533529308,-0.7774130054156295,-25997.851632090697,-11271.798527670337,-18634.825079880517,14486.955370744461,16136.16475670628,1
2002-07-31,0.05174696269864408,0.007139567702729412,-1.3400887105003332,-24406.84401015991,-12168.665964108963,-18287.754987134438,24507.213998655025,28632.432902010998,1
2002-08-28,0.05143324038335513,0.0074002148787502735,-1.881532657805043,-18155.645660819766,-7300.3707173700195,-12728.008189094893,23948.163076592067,30085.537019421834,1
2002-09-25,0.05119104561930065,0.007716930478533394,-2.0565368756466946,-15156.17077823057,-6317.423734141017,-10736.797256185793,22080.619483688333,27094.32088408305,1
2002-10-23,0.05097074938430387,0.008151509788790229,-2.5723364760573486,-10786.060130236805,-3208.378125677438,-6997.219127957122,17999.201993810297,23670.472691009032,1
2002-11-20,0.050848053898529116,0.008347888082248655,-1.9260843637856229,-12042.77417327921,-5091.667158309409,-8567.22066579431,16501.189765487474,19120.495816807437,1
2002-12-18,0.050632122914132646,0.00863577018647832,-1.9233885774253225,-11437.330691438645,-5293.699354954155,-8365.5150231964,16090.136039895888,17923.527993202177,1
2003-01-15,0.05038757977390584,0.008951255463647707,-1.9396389071368436,-10877.357785721757,-5409.458628074816,-8143.408206898287,15795.271394797397,17023.24315308681,1
2003-02-12,0.05015987026208064,0.00921726765584122,-1.7591787508077654,-10583.576412592287,-5623.1539561468335,-8103.36518436956,14255.26784237838,14543.499517635653,1
2003-03-12,0.049840590075233844,0.009556373905638111,-1.8751490701347768,-10403.476074572303,-5928.228881166725,-8165.852477869514,15312.190680734782,15433.165272456674,1
2003-04-09,0.049421286624167164,0.010030626857337598,-2.14903354523296,-9079.521977162327,-4852.038258602535,-6965.780117882431,14969.695142046146,15437.294088654751,1
