date,1,-1,0,signal,pnl,pnl_pct,long_pnl_pct,short_pnl_pct
2001-08-29,-4152.389815764935,-6001.45633808122,0,1,-4152.389815764935,-0.20761949078824674,-0.20761949078824674,-0.300072816904061
2001-09-26,-1969.8534112652974,-8183.992742580857,0,1,-1969.8534112652974,-0.09849267056326487,-0.09849267056326487,-0.4091996371290429
2001-10-24,-3142.0552484274413,-7011.790905418713,0,1,-3142.0552484274413,-0.15710276242137206,-0.15710276242137206,-0.3505895452709356
2001-11-21,7611.709256403255,-17765.55541024941,0,1,7611.709256403255,0.3805854628201627,0.3805854628201627,-0.8882777705124705
2001-12-19,13573.755845038584,-23727.60199888474,0,1,13573.755845038584,0.6786877922519292,0.6786877922519292,-1.1863800999442369
2002-01-16,12327.043277601366,-22480.889431447522,0,1,12327.043277601366,0.6163521638800683,0.6163521638800683,-1.124044471572376
2002-02-13,13426.098078452022,-23579.944232298178,0,1,13426.098078452022,0.6713049039226011,0.6713049039226011,-1.1789972116149088
2002-03-13,17338.42889160375,-27492.275045449907,0,1,17338.42889160375,0.8669214445801876,0.8669214445801876,-1.3746137522724953
2002-04-10,16823.48150400351,-26977.327657849666,0,1,16823.48150400351,0.8411740752001755,0.8411740752001755,-1.3488663828924834
2002-05-08,17384.411800027774,-27538.25795387393,0,1,17384.411800027774,0.8692205900013887,0.8692205900013887,-1.3769128976936964
2002-06-05,15141.089173960481,-25294.935327806637,0,1,15141.089173960481,0.757054458698024,0.757054458698024,-1.2647467663903318
2002-07-03,10593.841001162673,-20747.687155008825,0,1,10593.841001162673,0.5296920500581337,0.5296920500581337,-1.0373843577504414
2002-07-31,3579.137653280891,-13732.983807127046,0,1,3579.137653280891,0.17895688266404453,0.17895688266404453,-0.6866491903563523
2002-08-28,-1224.5580774415748,-8929.28807640458,0,1,-1224.5580774415748,-0.06122790387207874,-0.06122790387207874,-0.446464403820229
2002-09-25,-2658.9363753092803,-7494.909778536874,0,1,-2658.9363753092803,-0.132946818765464,-0.132946818765464,-0.3747454889268437
2002-10-23,2500.8659017138116,-12654.712055559965,0,1,2500.8659017138116,0.1250432950856906,0.1250432950856906,-0.6327356027779982
2002-11-20,-943.1308110761856,-9210.715342769969,0,1,-943.1308110761856,-0.04715654055380928,-0.04715654055380928,-0.4605357671384984
2002-12-18,2095.322584189609,-12249.168738035765,0,1,2095.322584189609,0.10476612920948045,0.10476612920948045,-0.6124584369017883
2003-01-15,768.3226383288384,-10922.168792174993,0,1,768.3226383288384,0.03841613191644192,0.03841613191644192,-0.5461084396087496
2003-02-12,-1417.786691858013,-8736.059461988141,0,1,-1417.786691858013,-0.07088933459290064,-0.07088933459290064,-0.436802973099407
2003-03-12,-3078.322830841955,-7075.523323004198,0,1,-3078.322830841955,-0.15391614154209773,-0.15391614154209773,-0.3537761661502099
2003-04-09,505.3371519521579,-10659.183305798313,0,1,505.3371519521579,0.025266857597607894,0.025266857597607894,-0.5329591652899156
2003-05-07,-4532.36900103098,-5621.477152815174,0,1,-4532.36900103098,-0.22661845005154901,-0.22661845005154901,-0.2810738576407587
2003-06-04,-6436.508243779595,-3717.337910066559,0,1,-6436.508243779595,-0.3218254121889798,-0.3218254121889798,-0.18586689550332794
2003-07-02,-3170.9933280950636,-6982.85282575109,0,1,-3170.9933280950636,-0.15854966640475315,-0.15854966640475315,-0.34914264128755446
2003-07-30,6876.329905488333,-17030.176059334488,0,1,6876.329905488333,0.34381649527441666,0.34381649527441666,-0.8515088029667244
2003-08-27,8194.66245843827,-18348.508612284426,0,1,8194.66245843827,0.4097331229219135,0.4097331229219135,-0.9174254306142212
2003-09-24,1909.3924499410914,-12063.238603787246,0,1,1909.3924499410914,0.09546962249705457,0.09546962249705457,-0.6031619301893623
2003-10-22,5273.363013467845,-15427.209167313998,0,1,5273.363013467845,0.2636681506733922,0.2636681506733922,-0.7713604583657
2003-11-19,5676.299225528307,-15830.145379374462,0,1,5676.299225528307,0.2838149612764153,0.2838149612764153,-0.7915072689687231
2003-12-17,5538.693041673018,-15692.539195519177,0,1,5538.693041673018,0.2769346520836509,0.2769346520836509,-0.7846269597759589
2004-01-14,3657.5744479625173,-13811.420601808673,0,1,3657.5744479625173,0.18287872239812586,0.18287872239812586,-0.6905710300904336
2004-02-11,4373.9827081391895,-14527.828861985345,0,1,4373.9827081391895,0.21869913540695948,0.21869913540695948,-0.7263914430992672
2004-03-10,977.5453343765512,-11131.391488222705,0,1,977.5453343765512,0.04887726671882756,0.04887726671882756,-0.5565695744111353
2004-04-07,6774.774316941634,-16928.620470787788,0,1,6774.774316941634,0.33873871584708176,0.33873871584708176,-0.8464310235393894
2004-05-05,12841.142263118618,-22994.98841696477,0,1,12841.142263118618,0.6420571131559308,0.6420571131559308,-1.1497494208482386
2004-06-02,13592.135749420067,-23745.981903266224,0,1,13592.135749420067,0.6796067874710033,0.6796067874710033,-1.1872990951633111
2004-06-30,11712.944911816328,-21866.79106566248,0,1,11712.944911816328,0.5856472455908164,0.5856472455908164,-1.093339553283124
2004-07-28,12104.617478025786,-22258.463631871942,0,1,12104.617478025786,0.6052308739012893,0.6052308739012893,-1.1129231815935972
2004-08-25,6757.981182956798,-16911.82733680295,0,1,6757.981182956798,0.3378990591478399,0.3378990591478399,-0.8455913668401476
2004-09-22,3638.79650821392,-13792.642662060076,0,1,3638.79650821392,0.18193982541069598,0.18193982541069598,-0.6896321331030039
2004-10-20,4004.3455066081597,-14158.191660454315,0,1,4004.3455066081597,0.20021727533040798,0.20021727533040798,-0.7079095830227158
