date,1,-1,0,signal,pnl,pnl_pct,long_pnl_pct,short_pnl_pct
2001-08-29,7897.450594625744,-15341.237576874271,0,1,7897.450594625744,0.3948725297312872,0.3948725297312872,-0.7670618788437136
2001-09-26,85498.32905212579,-92942.1160343743,0,1,85498.32905212579,4.2749164526062895,4.2749164526062895,-4.647105801718714
2001-10-24,12899.23591588968,-20343.022898138206,0,1,12899.23591588968,0.644961795794484,0.644961795794484,-1.0171511449069102
2001-11-21,-4582.359798328869,-2861.4271839196495,0,-1,-2861.4271839196495,-0.1430713591959825,-0.22911798991644344,-0.1430713591959825
2001-12-19,18048.337835703336,-25492.124817951866,0,-1,-25492.124817951866,-1.2746062408975933,0.9024168917851668,-1.2746062408975933
2002-01-16,24649.216327110382,-32093.003309358908,0,-1,-32093.003309358908,-1.6046501654679455,1.232460816355519,-1.6046501654679455
2002-02-13,-19622.661854153765,12178.874871905242,0,-1,12178.874871905242,0.608943743595262,-0.9811330927076882,0.608943743595262
2002-03-13,-16508.11424616445,9064.327263915926,0,-1,9064.327263915926,0.4532163631957963,-0.8254057123082225,0.4532163631957963
2002-04-10,8204.888452966716,-15648.675435215235,0,-1,-15648.675435215235,-0.7824337717607618,0.4102444226483358,-0.7824337717607618
2002-05-08,21454.356009526124,-28898.142991774654,0,-1,-28898.142991774654,-1.4449071495887327,1.072717800476306,-1.4449071495887327
2002-06-05,9681.057095135133,-17124.844077383652,0,-1,-17124.844077383652,-0.8562422038691826,0.48405285475675663,-0.8562422038691826
2002-07-03,32108.995073709164,-39552.782055957694,0,-1,-39552.782055957694,-1.9776391027978848,1.6054497536854582,-1.9776391027978848
2002-07-31,19576.371506789543,-27020.15848903807,0,-1,-27020.15848903807,-1.3510079244519035,0.9788185753394771,-1.3510079244519035
2002-08-28,-5854.793625600922,-1588.9933566475966,0,-1,-1588.9933566475966,-0.07944966783237982,-0.29273968128004607,-0.07944966783237982
2002-09-25,9371.212524703362,-16814.99950695188,0,1,9371.212524703362,0.4685606262351681,0.4685606262351681,-0.840749975347594
2002-10-23,-11511.596431161717,4067.8094489131963,0,1,-11511.596431161717,-0.5755798215580858,-0.5755798215580858,0.2033904724456598
2002-11-20,31230.37572872085,-38674.16271096937,0,1,31230.37572872085,1.5615187864360425,1.5615187864360425,-1.9337081355484687
2002-12-18,6711.665953564255,-14155.452935812777,0,-1,-14155.452935812777,-0.7077726467906388,0.33558329767821277,-0.7077726467906388
2003-01-15,4960.0258401949895,-12403.81282244351,0,1,4960.0258401949895,0.2480012920097495,0.2480012920097495,-0.6201906411221755
2003-02-12,6053.21070294535,-13496.99768519387,0,-1,-13496.99768519387,-0.6748498842596936,0.3026605351472675,-0.6748498842596936
2003-03-12,11257.782893433188,-18701.569875681707,0,1,11257.782893433188,0.5628891446716594,0.5628891446716594,-0.9350784937840854
2003-04-09,-10182.266892667203,2738.4799104186823,0,1,-10182.266892667203,-0.5091133446333601,-0.5091133446333601,0.13692399552093412
2003-05-07,-1755.8867577617748,-5687.900224486744,0,1,-1755.8867577617748,-0.08779433788808874,-0.08779433788808874,-0.2843950112243372
2003-06-04,12714.12676964316,-20157.91375189168,0,1,12714.12676964316,0.6357063384821581,0.6357063384821581,-1.007895687594584
2003-07-02,-5047.846232980442,-2395.9407492680784,0,1,-5047.846232980442,-0.25239231164902215,-0.25239231164902215,-0.11979703746340392
2003-07-30,-10633.564113892804,3189.7771316442813,0,1,-10633.564113892804,-0.5316782056946402,-0.5316782056946402,0.15948885658221407
2003-08-27,-17279.641551389785,9835.854569141262,0,-1,9835.854569141262,0.49179272845706307,-0.8639820775694893,0.49179272845706307
2003-09-24,15951.917461714129,-23395.704443962648,0,-1,-23395.704443962648,-1.1697852221981324,0.7975958730857065,-1.1697852221981324
2003-10-22,-3836.890194180047,-3606.896788068474,0,-1,-3606.896788068474,-0.18034483940342372,-0.19184450970900233,-0.18034483940342372
2003-11-19,-1273.5226419329847,-6170.264340315534,0,-1,-6170.264340315534,-0.3085132170157767,-0.06367613209664924,-0.3085132170157767
2003-12-17,7671.087971315562,-15114.874953564082,0,-1,-15114.874953564082,-0.7557437476782041,0.3835543985657781,-0.7557437476782041
2004-01-14,8362.845271895505,-15806.632254144024,0,-1,-15806.632254144024,-0.7903316127072012,0.41814226359477524,-0.7903316127072012
2004-02-11,-2207.2577414573752,-5236.529240791145,0,-1,-5236.529240791145,-0.26182646203955723,-0.11036288707286876,-0.26182646203955723
2004-03-10,6219.990372634612,-13663.777354883128,0,-1,-13663.777354883128,-0.6831888677441564,0.3109995186317306,-0.6831888677441564
2004-04-07,-11751.687218729752,4307.90023648123,0,1,-11751.687218729752,-0.5875843609364876,-0.5875843609364876,0.2153950118240615
2004-05-05,-19017.966524904466,11574.179542655944,0,-1,11574.179542655944,0.5787089771327972,-0.9508983262452233,0.5787089771327972
