date,mean,std,z_score,ci_lower,ci_upper,ci_mid,pnl_no_fees_pred,pnl_pred,signal
2001-08-29,-0.006470012752939554,0.008671654230265667,-1.5242938558150039,,,,,,0
2001-09-26,-0.007079597957112201,0.009165535332839368,-1.5893971203141837,,,,,,0
2001-10-24,-0.007976286999319947,0.010336599481605403,-2.268984178606069,,,,,,0
2001-11-21,-0.00878802790540669,0.011018768196235346,-1.7039036388811244,,,,,,0
2001-12-19,-0.009320848804468516,0.0111750011898116,-0.8759665723854044,,,,,,0
2002-01-16,-0.009783844172446052,0.011289013767443864,-0.7482445592069696,,,,,,0
2002-02-13,-0.010548329891287558,0.011345970601263874,-0.9137017659992557,,,,,,0
2002-03-13,-0.011576782123727362,0.010924285460597266,-0.7749374083161767,,,,,,0
2002-04-10,-0.012337283730845108,0.010426723569577363,-0.26762038440212493,,,,,,0
2002-05-08,-0.01301618324886499,0.009933582842010074,-0.13851697324995432,,,,,,0
2002-06-05,-0.01398289510518723,0.008786629669423606,-0.15998701169942234,,,,,,0
2002-07-03,-0.01497052650550246,0.007880433789535568,-0.6336068841812084,-15332.013552718163,-9722.177423685916,-12527.09548820204,7937.2539401201675,5560.623181515659,1
2002-07-31,-0.015953786476963116,0.007273668948801754,-1.071649797933749,-14431.016022277578,-9518.123508061595,-11974.569765169586,12832.545269187567,11311.149250406304,1
2002-08-28,-0.017359967050805458,0.007312020449661692,-2.430040891686529,-9664.2754189658,-6090.496455756759,-7877.38593736128,19142.36994738433,19330.738302761703,1
2002-09-25,-0.01860954091304156,0.007205604541068876,-2.0852207254938104,-7889.012414909075,-4914.236417588079,-6401.624416248577,13348.79990958875,12296.486037400226,1
2002-10-23,-0.019750757877063436,0.007626801857586157,-2.2154881936945467,-7008.881531828982,-4534.334489742536,-5771.608010785759,12786.929406528718,11374.248130924705,1
2002-11-20,-0.02085921780142847,0.007879372833809241,-1.9740660617773216,-6604.479164806087,-4447.975575612112,-5526.2273702091,10909.137901194723,8883.832021112972,1
2002-12-18,-0.021841641841026042,0.007838948565562687,-1.5269080603316838,-6612.138350716046,-4642.357889626921,-5627.248120171484,8592.290512176154,5942.281189890422,1
2003-01-15,-0.022791184529550892,0.008233835020164434,-1.8318118896541589,-6432.820375512652,-4674.005147157719,-5553.412761335186,10172.807524370926,7629.870694027453,1
2003-02-12,-0.023687484997744805,0.008625356655566697,-1.7094186095986506,-6231.185520857309,-4635.049247055504,-5433.117383956406,9287.471964269018,6497.85833536899,1
2003-03-12,-0.024634610290029477,0.00891461340772278,-1.6169459143025433,-5985.314027756484,-4519.2147550699965,-5252.26439141324,8492.627448532374,5524.082909152392,1
2003-04-09,-0.025448518138353547,0.009236975217328204,-1.47561438947397,-5925.466437560968,-4567.328689996144,-5246.397563778556,7741.659738012818,4589.857385763873,1
